Cell ID,EPCAM
DCT3_76270,0
DCT3_168203,0
DCT3_282853,0
DCT3_284344,0
DCT3_276221,0
DCT3_167216,0
DCT3_536633,0
DCT3_793881,0
DCT3_478189,0
DCT3_4879,0
DCT3_698383,0
DCT3_162947,0
DCT3_344773,0
DCT3_665476,0
DCT3_45182,0
DCT3_884139,0
DCT3_771757,0
DCT3_872328,0
DCT3_125249,4.37
DCT3_472643,2.11
DCT3_103290,0
DCT3_232365,0
DCT3_537663,0
DCT3_406315,0
DCT3_494808,0
DCT3_69317,0
DCT3_752611,0
DCT3_501387,0
DCT3_207222,0
DCT3_358119,0
DCT3_720353,0
DCT3_178579,0
DCT3_587195,2.36
DCT3_679563,0
DCT3_778665,0
DCT3_392824,0
DCT3_650011,0
DCT3_638335,0
DCT3_431511,0
DCT3_815134,0
DCT3_175076,0
DCT3_470311,0
DCT3_570769,0
DCT3_522885,0
DCT3_272781,0
DCT3_427411,2.22
DCT3_715437,0
DCT3_435379,0
DCT3_611875,0
DCT3_640578,0
DCT3_843560,0
DCT3_638410,0
DCT3_312792,0
DCT3_173148,0
DCT3_525703,0
DCT3_332400,0
DCT3_666929,0
DCT3_825175,0
DCT3_417786,0
DCT3_721503,0
DCT3_328269,0
DCT3_134032,0
DCT3_640635,0
DCT3_722777,0
DCT3_645168,2.2
DCT3_481806,0
DCT3_299025,0
DCT3_119609,0
DCT3_43858,4.45
DCT3_568083,0
DCT3_169824,0
DCT3_283164,4.3
DCT3_708681,0
DCT3_867356,0
DCT3_5982,0
DCT3_793469,0
DCT3_762411,0
DCT3_853155,0
DCT3_490040,0
DCT3_339149,0
DCT3_544225,0
DCT3_429823,0
DCT3_876653,0
DCT3_715199,0
DCT3_359228,0
DCT3_250415,0
DCT3_480677,0
DCT3_318486,0
DCT3_626530,0
DCT3_409702,0
DCT3_418960,0
DCT3_826267,0
DCT3_804189,0
DCT3_619755,0
DCT3_576688,0
DCT3_583421,0
DCT3_246748,0
DCT3_261357,0
DCT3_603515,0
DCT3_296371,0
DCT3_564866,0
DCT3_325865,6.6
DCT3_836409,0
DCT3_500484,0
DCT3_28246,0
DCT3_808073,0
DCT3_529759,0
DCT3_380479,0
DCT3_133458,0
DCT3_407428,0
DCT3_326540,2.19
DCT3_735429,0
DCT3_781172,0
DCT3_597407,0
DCT3_766918,0
DCT3_32397,0
DCT3_182468,0
DCT3_633478,0
DCT3_442972,0
DCT3_302658,0
DCT3_311684,0
DCT3_541173,0
DCT3_351586,0
DCT3_585516,0
DCT3_179483,0
DCT3_376582,0
DCT3_783039,0
DCT3_199418,0
DCT3_682407,0
DCT3_398777,0
DCT3_298535,0
DCT3_677295,0
DCT3_270802,0
DCT3_154554,0
DCT3_35967,0
DCT3_440432,0
DCT3_457077,0
DCT3_588432,0
DCT3_443302,0
DCT3_425984,0
DCT3_431168,0
DCT3_102067,0
DCT3_298132,0
DCT3_555352,0
DCT3_428271,0
DCT3_738100,0
DCT3_129894,0
DCT3_270941,0
DCT3_244745,0
DCT3_128185,0
DCT3_326268,0
DCT3_341516,0
DCT3_457331,0
DCT3_868224,0
DCT3_573559,0
DCT3_814483,0
DCT3_821256,0
DCT3_712043,0
DCT3_721351,0
DCT3_64678,0
DCT3_777189,0
DCT3_313042,0
DCT3_532760,0
DCT3_619784,0
DCT3_174086,0
DCT3_865672,0
DCT3_701212,0
DCT3_512187,0
DCT3_208896,0
DCT3_652712,0
DCT3_192687,2.33
DCT3_228846,0
DCT3_50899,0
DCT3_342207,0
DCT3_489012,0
DCT3_709443,0
DCT3_579916,0
DCT3_757631,0
DCT3_6566,0
DCT3_362836,0
DCT3_414255,0
DCT3_665982,0
DCT3_78683,0
DCT3_816737,0
DCT3_776482,2.24
DCT3_124600,0
DCT3_561423,0
DCT3_491335,0
DCT3_429998,0
DCT3_233232,0
DCT3_178021,0
DCT3_662431,0
DCT3_211864,0
DCT3_681658,0
DCT3_480891,0
DCT3_280962,0
DCT3_300378,0
DCT3_747757,0
DCT3_635463,0
DCT3_772855,0
DCT3_502354,0
DCT3_532117,0
DCT3_360655,0
DCT3_838625,0
DCT3_875467,0
DCT3_747414,0
DCT3_71572,0
DCT3_727411,0
DCT3_608255,0
DCT3_354693,0
DCT3_770951,0
DCT3_544048,0
DCT3_88388,0
DCT3_89725,0
DCT3_697017,0
DCT3_79141,0
DCT3_638646,0
DCT3_443005,0
DCT3_170681,0
DCT3_87403,0
DCT3_608505,0
DCT3_350096,0
DCT3_462016,0
DCT3_750490,0
DCT3_526466,0
DCT3_806721,0
DCT3_579840,0
DCT3_623610,0
DCT3_132077,0
DCT3_566552,0
DCT3_648005,0
DCT3_511259,0
DCT3_344491,0
DCT3_768744,0
DCT3_329906,0
DCT3_95942,0
DCT3_427484,0
DCT3_171533,0
DCT3_873674,0
DCT3_652535,0
DCT3_177437,0
DCT3_757486,0
DCT3_696558,0
DCT3_213629,0
DCT3_839472,0
DCT3_718591,0
DCT3_117998,0
DCT3_847296,0
DCT3_600099,0
DCT3_123869,0
DCT3_433757,0
DCT3_485906,0
DCT3_119742,0
DCT3_606669,0
DCT3_631906,0
DCT3_855461,0
DCT3_822177,0
DCT3_115077,0
DCT3_500345,0
DCT3_491293,0
DCT3_251452,0
DCT3_522088,0
DCT3_694401,0
DCT3_776514,0
DCT3_388205,0
DCT3_381357,0
DCT3_361715,0
DCT3_369588,0
DCT3_786381,0
DCT3_202338,0
DCT3_32707,0
DCT3_692937,2.41
DCT3_306410,0
DCT3_879715,0
DCT3_555924,0
DCT3_487095,0
DCT3_495013,0
DCT3_639547,0
DCT3_836640,0
DCT3_337559,0
DCT3_265994,0
DCT3_333937,0
DCT3_156557,2.4
DCT3_838240,0
DCT3_583370,0
DCT3_249082,0
DCT3_118221,0
DCT3_788203,0
DCT3_584936,0
DCT3_114212,0
DCT3_512400,0
DCT3_662002,0
DCT3_84261,0
DCT3_805307,0
DCT3_852731,0
DCT3_624015,0
DCT3_859648,0
DCT3_287462,0
DCT3_370969,0
DCT3_98390,0
DCT3_144835,0
DCT3_295613,0
DCT3_549492,0
DCT3_353977,0
DCT3_99759,0
DCT3_168613,0
DCT3_799161,0
DCT3_141264,0
DCT3_9618,0
DCT3_594880,2.26
DCT3_394545,0
DCT3_507047,0
DCT3_854776,0
DCT3_453380,0
DCT3_671496,0
DCT3_754250,0
DCT3_18907,0
DCT3_371732,0
DCT3_432085,0
DCT3_647048,0
DCT3_761541,0
DCT3_342868,0
DCT3_862477,0
DCT3_612373,0
DCT3_217237,0
DCT3_491310,0
DCT3_72682,0
DCT3_348897,0
DCT3_692593,0
DCT3_777531,0
DCT3_391398,0
DCT3_645239,0
DCT3_880317,0
DCT3_871302,0
DCT3_823555,0
DCT3_732383,0
DCT3_770743,0
DCT3_626396,0
DCT3_321520,0
DCT3_229810,0
DCT3_330773,0
DCT3_469154,0
DCT3_61796,0
DCT3_547263,0
DCT3_403889,0
DCT3_420289,0
DCT3_493398,0
DCT3_231095,0
DCT3_675534,0
DCT3_11281,0
DCT3_51217,0
DCT3_698351,0
DCT3_598000,0
DCT3_326092,0
DCT3_810099,0
DCT3_529335,0
DCT3_321272,0
DCT3_67830,0
DCT3_93912,0
DCT3_554707,0
DCT3_28251,0
DCT3_65874,0
DCT3_705453,0
DCT3_162543,0
DCT3_256685,0
DCT3_89042,0
DCT3_326004,0
DCT3_259852,0
DCT3_58739,0
DCT3_189395,0
DCT3_815996,0
DCT3_374454,0
DCT3_518338,0
DCT3_864033,0
DCT3_836681,0
DCT3_497850,2.42
DCT3_247302,0
DCT3_170525,0
DCT3_714257,0
DCT3_735809,0
DCT3_568536,0
DCT3_275349,0
DCT3_163600,0
DCT3_717833,0
DCT3_448453,0
DCT3_335664,0
DCT3_688989,0
DCT3_831516,0
DCT3_725474,0
DCT3_137148,0
DCT3_418626,0
DCT3_435811,0
DCT3_431089,0
DCT3_448881,0
DCT3_358100,0
DCT3_446219,0
DCT3_208960,2.46
DCT3_575744,0
DCT3_859948,0
DCT3_52047,0
DCT3_17826,0
DCT3_193574,0
DCT3_126414,0
DCT3_497793,2.41
DCT3_854985,0
DCT3_661415,0
DCT3_796115,0
DCT3_423013,0
DCT3_13784,0
DCT3_364016,0
DCT3_483245,0
DCT3_500973,0
DCT3_301689,0
DCT3_358278,0
DCT3_340189,0
DCT3_726697,0
DCT3_157079,0
DCT3_735926,0
DCT3_857765,0
DCT3_718166,0
DCT3_311805,0
DCT3_546803,0
DCT3_522533,0
DCT3_788288,0
DCT3_560675,0
DCT3_111065,0
DCT3_80611,0
DCT3_520643,0
DCT3_858169,0
DCT3_208911,0
DCT3_132761,0
DCT3_646672,0
DCT3_244438,0
DCT3_249981,0
DCT3_872539,0
DCT3_815242,0
DCT3_8315,0
DCT3_784415,0
DCT3_219372,0
DCT3_135295,0
DCT3_310036,0
DCT3_537393,0
DCT3_571076,0
DCT3_724626,0
DCT3_179888,0
DCT3_383260,0
DCT3_522208,0
DCT3_442271,0
DCT3_799435,0
DCT3_239025,2.74
DCT3_136758,0
DCT3_36006,0
DCT3_68365,0
DCT3_273740,0
DCT3_159407,0
DCT3_67838,0
DCT3_385471,0
DCT3_514042,0
DCT3_311305,0
DCT3_311850,0
DCT3_228507,0
DCT3_232355,0
DCT3_171662,0
DCT3_246130,0
DCT3_384438,0
DCT3_247852,0
DCT3_540715,0
DCT3_561946,0
DCT3_396362,0
DCT3_490194,0
DCT3_841467,0
DCT3_177379,0
DCT3_591205,0
DCT3_560343,0
DCT3_718684,0
DCT3_513722,5.02
DCT3_706648,0
DCT3_148721,0
DCT3_195269,0
DCT3_238894,0
DCT3_843927,0
DCT3_521443,0
DCT3_695082,0
DCT3_384763,0
DCT3_747024,0
DCT3_861727,0
DCT3_775855,0
DCT3_641836,0
DCT3_842966,0
DCT3_80782,0
DCT3_395999,0
DCT3_804208,0
DCT3_325899,0
DCT3_705745,0
DCT3_259770,0
DCT3_374254,0
DCT3_72626,2.48
DCT3_468566,0
DCT3_782323,0
DCT3_194571,0
DCT3_179214,0
DCT3_148321,0
DCT3_408971,0
DCT3_270880,0
DCT3_816853,0
DCT3_306219,0
DCT3_172133,0
DCT3_696014,0
DCT3_37119,2.63
DCT3_370163,0
DCT3_557093,0
DCT3_639320,0
DCT3_709885,0
DCT3_408569,0
DCT3_50605,0
DCT3_615491,2.6
DCT3_397388,0
DCT3_413634,0
DCT3_324518,0
DCT3_533523,0
DCT3_664489,0
DCT3_92034,0
DCT3_388120,0
DCT3_720660,0
DCT3_218948,0
DCT3_624334,0
DCT3_374041,0
DCT3_95052,0
DCT3_881007,0
DCT3_394137,0
DCT3_157944,0
DCT3_647572,0
DCT3_721060,0
DCT3_693793,0
DCT3_335138,0
DCT3_527311,0
DCT3_153902,0
DCT3_543363,0
DCT3_509565,2.67
DCT3_585457,0
DCT3_560552,0
DCT3_151829,0
DCT3_196620,0
DCT3_79575,0
DCT3_10625,0
DCT3_482172,0
DCT3_865164,0
DCT3_846652,0
DCT3_698703,0
DCT3_856477,0
DCT3_311453,0
DCT3_56006,0
DCT3_414462,0
DCT3_748527,0
DCT3_108974,0
DCT3_277920,0
DCT3_754206,0
DCT3_60972,0
DCT3_90341,0
DCT3_670890,0
DCT3_774194,0
DCT3_408047,0
DCT3_467518,0
DCT3_184186,0
DCT3_797785,0
DCT3_270597,0
DCT3_570996,0
DCT3_622261,0
DCT3_191809,0
DCT3_609014,0
DCT3_282011,0
DCT3_249699,8.05
DCT3_757103,0
DCT3_14128,0
DCT3_266228,0
DCT3_92139,3.07
DCT3_757371,0
DCT3_220885,0
DCT3_701493,0
DCT3_479634,3.22
DCT3_443644,0
DCT3_792254,0
DCT3_774189,0
DCT3_448623,3.03
DCT3_182786,0
DCT3_657265,0
DCT3_6624,0
DCT3_13541,2.61
DCT3_124169,0
DCT3_418898,0
DCT3_700941,0
DCT3_475083,0
DCT3_214544,0
DCT3_200255,0
DCT3_211905,0
DCT3_802158,0
DCT3_369402,0
DCT3_114930,0
DCT3_577802,2.87
DCT3_714847,0
DCT3_336721,0
DCT3_249930,0
DCT3_459525,0
DCT3_715095,0
DCT3_824560,0
DCT3_325309,0
DCT3_440509,0
DCT3_161263,0
DCT3_551196,0
DCT3_777222,0
DCT3_127972,0
DCT3_544682,0
DCT3_304808,0
DCT3_470957,2.86
DCT3_789305,0
DCT3_815637,0
DCT3_540242,0
DCT3_558258,0
DCT3_775045,0
DCT3_149957,0
DCT3_112739,0
DCT3_632090,0
DCT3_403851,2.76
DCT3_650507,0
DCT3_703391,0
DCT3_284122,0
DCT3_93904,2.71
DCT3_748886,0
DCT3_107152,0
DCT3_640926,0
DCT3_757490,0
DCT3_479139,0
DCT3_377795,0
DCT3_853025,0
DCT3_636861,0
DCT3_548462,0
DCT3_196747,0
DCT3_832429,0
DCT3_61785,0
DCT3_589487,0
DCT3_347391,0
DCT3_409166,0
DCT3_399931,0
DCT3_473637,0
DCT3_153567,0
DCT3_752912,0
DCT3_164128,0
DCT3_548323,0
DCT3_10077,0
DCT3_203010,0
DCT3_802453,0
DCT3_307005,0
DCT3_394271,0
DCT3_94273,0
DCT3_25107,0
DCT3_642255,0
DCT3_133117,0
DCT3_798638,0
DCT3_613681,0
DCT3_668236,0
DCT3_836904,0
DCT3_846161,0
DCT3_404569,0
DCT3_451232,0
DCT3_743748,0
DCT3_773838,0
DCT3_78992,0
DCT3_667373,0
DCT3_1201,0
DCT3_328733,0
DCT3_723045,0
DCT3_758495,0
DCT3_876669,0
DCT3_724097,0
DCT3_396175,0
DCT3_775412,0
DCT3_40513,0
DCT3_199801,0
DCT3_719368,0
DCT3_824816,0
DCT3_115315,0
DCT3_776878,0
DCT3_177025,0
DCT3_713332,0
DCT3_470195,0
DCT3_520652,0
DCT3_135808,0
DCT3_635630,0
DCT3_534939,0
DCT3_629397,0
DCT3_141985,2.65
DCT3_84283,0
DCT3_172086,0
DCT3_635618,0
DCT3_351196,0
DCT3_528043,0
DCT3_464839,0
DCT3_65131,0
DCT3_220780,0
DCT3_155791,0
DCT3_646001,0
DCT3_506538,0
DCT3_429365,0
DCT3_149324,0
DCT3_417322,0
DCT3_355795,0
DCT3_67785,0
DCT3_552458,0
DCT3_171525,0
DCT3_283902,0
DCT3_189433,3.02
DCT3_81473,0
DCT3_199423,0
DCT3_849163,0
DCT3_394816,0
DCT3_460592,0
DCT3_501667,0
DCT3_452709,0
DCT3_285551,0
DCT3_497534,0
DCT3_383438,0
DCT3_758911,0
DCT3_26190,0
DCT3_649252,0
DCT3_238984,0
DCT3_324147,0
DCT3_355179,0
DCT3_287464,0
DCT3_119917,0
DCT3_882530,0
DCT3_108004,0
DCT3_483493,0
DCT3_636430,0
DCT3_180193,0
DCT3_595332,0
DCT3_440937,0
DCT3_245016,0
DCT3_446858,0
DCT3_352985,0
DCT3_94476,0
DCT3_60598,0
DCT3_503868,0
DCT3_423290,0
DCT3_201441,0
DCT3_666729,0
DCT3_851778,0
DCT3_113219,0
DCT3_310529,0
DCT3_64356,0
DCT3_173567,0
DCT3_563432,0
DCT3_480460,0
DCT3_523390,0
DCT3_537134,0
DCT3_445322,0
DCT3_821262,0
DCT3_365098,0
DCT3_875595,0
DCT3_245798,0
DCT3_490019,0
DCT3_423030,0
DCT3_350872,0
DCT3_689718,0
DCT3_632016,0
DCT3_202829,0
DCT3_522609,0
DCT3_581815,0
DCT3_682825,0
DCT3_63585,0
DCT3_879412,2.97
DCT3_58293,0
DCT3_185936,0
DCT3_501612,0
DCT3_22541,0
DCT3_167621,0
DCT3_603479,0
DCT3_550592,0
DCT3_233739,0
DCT3_489048,0
DCT3_605343,0
DCT3_426492,0
DCT3_799050,0
DCT3_79028,0
DCT3_361650,0
DCT3_13616,0
DCT3_307231,0
DCT3_275288,0
DCT3_227296,0
DCT3_675622,0
DCT3_751664,0
DCT3_376968,0
DCT3_10675,0
DCT3_459265,0
DCT3_577748,0
DCT3_862135,0
DCT3_252020,0
DCT3_757070,0
DCT3_41144,0
DCT3_557953,0
DCT3_20765,0
DCT3_516999,0
DCT3_198443,0
DCT3_682679,0
DCT3_143860,0
DCT3_318279,0
DCT3_161089,0
DCT3_529677,0
DCT3_78467,0
DCT3_103732,0
DCT3_20538,0
DCT3_122678,0
DCT3_833330,0
DCT3_560072,0
DCT3_230703,0
DCT3_481731,0
DCT3_436763,0
DCT3_4182,0
DCT3_113245,0
DCT3_449264,0
DCT3_815892,0
DCT3_792056,0
DCT3_172331,0
DCT3_39178,0
DCT3_282371,0
DCT3_467815,0
DCT3_627448,0
DCT3_742651,0
DCT3_225851,0
DCT3_669171,0
DCT3_352825,0
DCT3_290610,0
DCT3_247467,0
DCT3_238870,0
DCT3_274858,0
DCT3_166433,0
DCT3_642623,0
DCT3_790522,0
DCT3_282492,0
DCT3_323537,0
DCT3_474546,0
DCT3_766868,0
DCT3_86080,0
DCT3_806346,0
DCT3_861015,0
DCT3_568106,0
DCT3_528640,0
DCT3_152769,0
DCT3_161467,0
DCT3_541415,0
DCT3_154145,0
DCT3_572388,0
DCT3_244955,0
DCT3_635568,0
DCT3_71041,0
DCT3_227529,0
DCT3_279220,0
DCT3_296222,0
DCT3_194466,0
DCT3_525209,0
DCT3_473732,0
DCT3_240147,0
DCT3_498316,0
DCT3_184661,0
DCT3_816806,0
DCT3_765796,0
DCT3_477069,0
DCT3_177959,0
DCT3_101969,0
DCT3_204467,0
DCT3_673700,0
DCT3_776188,0
DCT3_638722,0
DCT3_428968,0
DCT3_609388,0
DCT3_409221,0
DCT3_301149,0
DCT3_516398,0
DCT3_300202,0
DCT3_296020,0
DCT3_67142,0
DCT3_552286,0
DCT3_537260,0
DCT3_159524,0
DCT3_39362,0
DCT3_494291,0
DCT3_36455,0
DCT3_252541,0
DCT3_74728,0
DCT3_211514,0
DCT3_225731,0
DCT3_880862,0
DCT3_500195,0
DCT3_335615,0
DCT3_388540,0
DCT3_139603,0
DCT3_172103,0
DCT3_568104,0
DCT3_589966,0
DCT3_480918,0
DCT3_781093,0
DCT3_735545,0
DCT3_570914,0
DCT3_644813,0
DCT3_264285,3.3
DCT3_374659,0
DCT3_611001,0
DCT3_764784,0
DCT3_285332,0
DCT3_550492,0
DCT3_377337,0
DCT3_833626,0
DCT3_412509,0
DCT3_96217,0
DCT3_471403,0
DCT3_278202,0
DCT3_243303,0
DCT3_626671,0
DCT3_690407,0
DCT3_246785,0
DCT3_314378,0
DCT3_603258,0
DCT3_354839,0
DCT3_142709,0
DCT3_637040,0
DCT3_612696,3.57
DCT3_483959,0
DCT3_800850,0
DCT3_395093,0
DCT3_231103,0
DCT3_631203,0
DCT3_775365,0
DCT3_57434,0
DCT3_774696,0
DCT3_80158,0
DCT3_47433,0
DCT3_357619,0
DCT3_642654,0
DCT3_766795,0
DCT3_793907,0
DCT3_390924,0
DCT3_76710,0
DCT3_256692,0
DCT3_348214,0
DCT3_752924,0
DCT3_847565,0
DCT3_817005,0
DCT3_669652,0
DCT3_642197,0
DCT3_187077,0
DCT3_423711,0
DCT3_99441,0
DCT3_188455,0
DCT3_149162,0
DCT3_794991,0
DCT3_846828,3.34
DCT3_273906,0
DCT3_798568,0
DCT3_583519,0
DCT3_814643,0
DCT3_848556,0
DCT3_160959,0
DCT3_113671,0
DCT3_354438,0
DCT3_63355,0
DCT3_533674,0
DCT3_544873,0
DCT3_606293,3.05
DCT3_185029,6.7
DCT3_137051,0
DCT3_753367,0
DCT3_294221,0
DCT3_611909,0
DCT3_249293,0
DCT3_767175,0
DCT3_692120,0
DCT3_184497,0
DCT3_305651,0
DCT3_487288,0
DCT3_290348,0
DCT3_266875,0
DCT3_680030,0
DCT3_654901,0
DCT3_163252,0
DCT3_227801,0
DCT3_327829,0
DCT3_803088,0
DCT3_733318,0
DCT3_325273,0
DCT3_265738,0
DCT3_548033,3.4
DCT3_341733,0
DCT3_234792,0
DCT3_627530,0
DCT3_777595,3.09
DCT3_437637,0
DCT3_213680,0
DCT3_747159,0
DCT3_182477,6.86
DCT3_746005,0
DCT3_308060,0
DCT3_740075,0
DCT3_625099,0
DCT3_585063,0
DCT3_878198,10.15
DCT3_692206,0
DCT3_862128,0
DCT3_625195,3.37
DCT3_416975,0
DCT3_534255,0
DCT3_783526,0
DCT3_181286,0
DCT3_97456,0
DCT3_843351,0
DCT3_568793,0
DCT3_763127,0
DCT3_214928,3.55
DCT3_552138,0
DCT3_598702,0
DCT3_25785,0
DCT3_624262,0
DCT3_363966,0
DCT3_125719,0
DCT3_558306,0
DCT3_721930,0
DCT3_112157,0
DCT3_46191,0
DCT3_814647,0
DCT3_487509,0
DCT3_675178,0
DCT3_465273,3.35
DCT3_42475,0
DCT3_161632,0
DCT3_806087,0
DCT3_568870,0
DCT3_479482,0
DCT3_22943,0
DCT3_483163,0
DCT3_99357,3.51
DCT3_719370,0
DCT3_857325,0
DCT3_84963,0
DCT3_347091,3.55
DCT3_608314,0
DCT3_666362,0
DCT3_218219,0
DCT3_607720,0
DCT3_419097,0
DCT3_242788,0
DCT3_185557,0
DCT3_664733,3.52
DCT3_551187,0
DCT3_749009,0
DCT3_604756,3.56
DCT3_28080,0
DCT3_858331,0
DCT3_371240,0
DCT3_631901,0
DCT3_622509,0
DCT3_398027,0
DCT3_345553,0
DCT3_711338,0
DCT3_602483,0
DCT3_392391,0
DCT3_839399,0
DCT3_299632,0
DCT3_855938,0
DCT3_376910,0
DCT3_717473,3.78
DCT3_733656,0
DCT3_69890,0
DCT3_704357,0
DCT3_79793,0
DCT3_509638,3.54
DCT3_92871,0
DCT3_463638,0
DCT3_465920,0
DCT3_246884,0
DCT3_102381,0
DCT3_340730,0
DCT3_667183,0
DCT3_510799,0
DCT3_469702,0
DCT3_230177,0
DCT3_492532,0
DCT3_75641,0
DCT3_103728,0
DCT3_838275,0
DCT3_588704,0
DCT3_114142,0
DCT3_739002,0
DCT3_861120,0
DCT3_505940,0
DCT3_442889,0
DCT3_280689,0
DCT3_188332,0
DCT3_130701,0
DCT3_113890,0
DCT3_363181,0
DCT3_270607,0
DCT3_474106,0
DCT3_126295,3.7
DCT3_508616,0
DCT3_873752,0
DCT3_113434,0
DCT3_313877,0
DCT3_46328,0
DCT3_796956,0
DCT3_173741,0
DCT3_737873,0
DCT3_493151,0
DCT3_521938,0
DCT3_651446,0
DCT3_865577,0
DCT3_578803,0
DCT3_267695,0
DCT3_663368,0
DCT3_695398,11.16
DCT3_616219,0
DCT3_128638,3.87
DCT3_89669,0
DCT3_798424,0
DCT3_863571,0
DCT3_834794,0
DCT3_596417,0
DCT3_635316,0
DCT3_622598,0
DCT3_120730,0
DCT3_799212,0
DCT3_611631,0
DCT3_596027,0
DCT3_417358,0
DCT3_348295,0
DCT3_363237,0
DCT3_449835,3.92
DCT3_154272,0
DCT3_152585,0
DCT3_71849,0
DCT3_16168,3.75
DCT3_100659,0
DCT3_232440,0
DCT3_150210,0
DCT3_124513,0
DCT3_162750,0
DCT3_498616,0
DCT3_308338,0
DCT3_713686,0
DCT3_605745,0
DCT3_597107,0
DCT3_691787,0
DCT3_513054,0
DCT3_313518,0
DCT3_823393,0
DCT3_2399,0
DCT3_349937,0
DCT3_362046,4.18
DCT3_729726,0
DCT3_225546,0
DCT3_65931,0
DCT3_573736,0
DCT3_98851,0
DCT3_411084,0
DCT3_354637,0
DCT3_409033,0
DCT3_80930,0
DCT3_519254,0
DCT3_401703,0
DCT3_448192,0
DCT3_552127,0
DCT3_47594,0
DCT3_94485,0
DCT3_152953,3.96
DCT3_444550,0
DCT3_683609,3.86
DCT3_31701,0
DCT3_492028,7.59
DCT3_837722,0
DCT3_531922,0
DCT3_809493,0
DCT3_321581,0
DCT3_175813,0
DCT3_478822,4.09
DCT3_230674,0
DCT3_245283,0
DCT3_201490,0
DCT3_225412,0
DCT3_713294,0
DCT3_702872,0
DCT3_762341,0
DCT3_420736,0
DCT3_454637,0
DCT3_720107,0
DCT3_618365,0
DCT3_420734,0
DCT3_57166,0
DCT3_559724,0
DCT3_726500,0
DCT3_736206,0
DCT3_578137,0
DCT3_587474,0
DCT3_393120,0
DCT3_123380,0
DCT3_74887,0
DCT3_404282,0
DCT3_102740,0
DCT3_637762,0
DCT3_786302,0
DCT3_704228,0
DCT3_78959,0
DCT3_344820,0
DCT3_760480,0
DCT3_389972,4.12
DCT3_412199,0
DCT3_356059,0
DCT3_587771,4.16
DCT3_496333,0
DCT3_255809,0
DCT3_701364,0
DCT3_301043,0
DCT3_152846,0
DCT3_244497,0
DCT3_460839,0
DCT3_615992,0
DCT3_204630,0
DCT3_871896,0
DCT3_846650,0
DCT3_443607,0
DCT3_40266,0
DCT3_584445,4.07
DCT3_616536,0
DCT3_722665,0
DCT3_807167,0
DCT3_473414,0
DCT3_698235,0
DCT3_45772,8.71
DCT3_278492,0
DCT3_505432,0
DCT3_410186,0
DCT3_635228,0
DCT3_422495,0
DCT3_562384,0
DCT3_804980,0
DCT3_72098,0
DCT3_594027,3.98
DCT3_174051,0
DCT3_747897,0
DCT3_649564,0
DCT3_778723,0
DCT3_766920,0
DCT3_724915,0
DCT3_504029,0
DCT3_120613,0
DCT3_126937,0
DCT3_666997,0
DCT3_15911,0
DCT3_503798,0
DCT3_64735,0
DCT3_107347,0
DCT3_463951,0
DCT3_403665,0
DCT3_803843,0
DCT3_661055,0
DCT3_606288,0
DCT3_87300,0
DCT3_582709,0
DCT3_398999,0
DCT3_160025,0
DCT3_624827,0
DCT3_48376,0
DCT3_560061,0
DCT3_837245,0
DCT3_112282,0
DCT3_787829,0
DCT3_568263,0
DCT3_581070,0
DCT3_236595,4.1
DCT3_484206,0
DCT3_227361,0
DCT3_373175,0
DCT3_409222,0
DCT3_182014,0
DCT3_83855,0
DCT3_629372,0
DCT3_637199,0
DCT3_15726,0
DCT3_319577,0
DCT3_685967,0
DCT3_312074,0
DCT3_685212,0
DCT3_492352,0
DCT3_870446,0
DCT3_11714,0
DCT3_514583,0
DCT3_371741,0
DCT3_751272,0
DCT3_430612,0
DCT3_405874,0
DCT3_9738,0
DCT3_93539,0
DCT3_351810,0
DCT3_407678,0
DCT3_186823,0
DCT3_731788,0
DCT3_257282,0
DCT3_728107,0
DCT3_155605,0
DCT3_839296,0
DCT3_553135,0
DCT3_805789,0
DCT3_685427,0
DCT3_771788,0
DCT3_416250,0
DCT3_376991,0
DCT3_74930,0
DCT3_381503,0
DCT3_347942,0
DCT3_40789,0
DCT3_198896,0
DCT3_337884,0
DCT3_406388,0
DCT3_190005,0
DCT3_490988,0
DCT3_709441,0
DCT3_191441,0
DCT3_534006,0
DCT3_119485,0
DCT3_444467,0
DCT3_734774,0
DCT3_264336,0
DCT3_582420,0
DCT3_770633,0
DCT3_323573,0
DCT3_165138,0
DCT3_541119,0
DCT3_25482,4.5
DCT3_125165,0
DCT3_363103,0
DCT3_394076,0
DCT3_864887,0
DCT3_457323,0
DCT3_690723,0
DCT3_418019,4.38
DCT3_214572,0
DCT3_231932,0
DCT3_545575,0
DCT3_529035,0
DCT3_45856,0
DCT3_357026,0
DCT3_52922,0
DCT3_153014,0
DCT3_635248,0
DCT3_403711,0
DCT3_516082,0
DCT3_849314,0
DCT3_28196,0
DCT3_100268,0
DCT3_797895,0
DCT3_82988,0
DCT3_411611,0
DCT3_28290,0
DCT3_158642,0
DCT3_699171,0
DCT3_342741,0
DCT3_683644,0
DCT3_19180,0
DCT3_515465,0
DCT3_762559,0
DCT3_39283,0
DCT3_288122,0
DCT3_744135,0
DCT3_825675,0
DCT3_474993,0
DCT3_771910,0
DCT3_219156,0
DCT3_518521,0
DCT3_86229,0
DCT3_448841,0
DCT3_326744,0
DCT3_465856,0
DCT3_385952,0
DCT3_2525,0
DCT3_26626,0
DCT3_827183,0
DCT3_420516,0
DCT3_442776,0
